*****************************************************
Dataset:D:\Documents\_prog\prog_cust\eclipse-workspace\graph_expr\input_files\bs_lb20_v1_350K_nodes.dag
V:350000 E:1056632 lbs:20
Queryset:D:\Documents\_prog\prog_cust\eclipse-workspace\graph_expr\input_files\lb20_m_percCov_q14_0.5_cov.qry
Algorithm:DagEval_MVFltSim
id status fltTime simTime pruneTime planTime buildTime enumTime totTime totNodesInv totNodesFlt totNodesMV totNodesSim numOfTuples numPlans sizeOfAG
0 exceedLimit .1990 10.2900 10.4890 .0000 7.1200 .7980 18.4070 105,084 15,706 7,913 4,751 10,000,000 0 83,885
0 exceedLimit .7100 13.9360 14.6460 .0000 4.8100 1.2930 20.7490 105,084 15,706 7,913 4,751 10,000,000 0 83,885
0 exceedLimit .3030 10.5490 10.8520 .0000 5.0370 .9560 16.8450 105,084 15,706 7,913 4,751 10,000,000 0 83,885
0 exceedLimit .2710 12.9450 13.2160 .0000 4.4080 .9580 18.5820 105,084 15,706 7,913 4,751 10,000,000 0 83,885
0 exceedLimit .2940 10.9980 11.2920 .0000 4.6240 .9250 16.8410 105,084 15,706 7,913 4,751 10,000,000 0 83,885
0 exceedLimit .3390 10.2810 10.6200 .0000 4.5270 .9190 16.0660 105,084 15,706 7,913 4,751 10,000,000 0 83,885
0 exceedLimit .2930 10.7060 10.9990 .0000 4.3840 1.4260 16.8090 105,084 15,706 7,913 4,751 10,000,000 0 83,885
0 exceedLimit .2970 10.6370 10.9340 .0000 6.4340 .8810 18.2490 105,084 15,706 7,913 4,751 10,000,000 0 83,885
0 exceedLimit .4990 12.4390 12.9380 .0000 4.4650 1.0450 18.4480 105,084 15,706 7,913 4,751 10,000,000 0 83,885
0 exceedLimit .2870 10.3160 10.6030 .0000 5.1560 .9990 16.7580 105,084 15,706 7,913 4,751 10,000,000 0 83,885
0 exceedLimit .4470 8.0140 8.4610 .0000 4.2340 .8600 13.5550 105,084 15,706 7,913 4,751 10,000,000 0 83,885
0 exceedLimit .3860 11.1340 11.5200 .0000 5.0640 .9290 17.5130 105,084 15,706 7,913 4,751 10,000,000 0 83,885
0 exceedLimit .2870 11.1080 11.3950 .0000 4.6320 .8770 16.9040 105,084 15,706 7,913 4,751 10,000,000 0 83,885
0 exceedLimit .2740 11.0200 11.2940 .0000 4.8980 .9650 17.1570 105,084 15,706 7,913 4,751 10,000,000 0 83,885
0 exceedLimit .3160 11.9300 12.2460 .0000 4.3380 .8360 17.4200 105,084 15,706 7,913 4,751 10,000,000 0 83,885
0 exceedLimit .2200 10.6950 10.9150 .0000 4.5640 .8360 16.3150 105,084 15,706 7,913 4,751 10,000,000 0 83,885
0 exceedLimit .2540 9.9480 10.2020 .0000 4.5260 .8470 15.5750 105,084 15,706 7,913 4,751 10,000,000 0 83,885
0 exceedLimit .2980 11.0770 11.3750 .0000 7.3230 .8230 19.5210 105,084 15,706 7,913 4,751 10,000,000 0 83,885
0 exceedLimit .2540 10.3990 10.6530 .0000 4.6750 .8270 16.1550 105,084 15,706 7,913 4,751 10,000,000 0 83,885
0 exceedLimit .2740 13.3610 13.6350 .0000 4.5380 .9360 19.1090 105,084 15,706 7,913 4,751 10,000,000 0 83,885
0 exceedLimit .3330 11.3610 11.6940 .0000 5.0450 .9430 17.6820 105,084 15,706 7,913 4,751 10,000,000 0 83,885
0 exceedLimit .2930 13.2260 13.5190 .0000 7.0800 .7330 21.3320 105,084 15,706 7,913 4,751 10,000,000 0 83,885
0 exceedLimit .2320 12.0630 12.2950 .0000 5.3620 .8590 18.5160 105,084 15,706 7,913 4,751 10,000,000 0 83,885
0 exceedLimit .3170 11.7970 12.1140 .0000 5.0900 .8830 18.0870 105,084 15,706 7,913 4,751 10,000,000 0 83,885
0 exceedLimit .2980 9.2120 9.5100 .0000 3.8600 .7300 14.1000 105,084 15,706 7,913 4,751 10,000,000 0 83,885
0 exceedLimit .1870 7.1960 7.3830 .0000 2.7060 .6200 10.7090 105,084 15,706 7,913 4,751 10,000,000 0 83,885
0 exceedLimit .1710 6.0980 6.2690 .0000 2.6840 .5920 9.5450 105,084 15,706 7,913 4,751 10,000,000 0 83,885
0 exceedLimit .1660 6.0350 6.2010 .0000 2.7030 .5560 9.4600 105,084 15,706 7,913 4,751 10,000,000 0 83,885
0 exceedLimit .1700 6.0910 6.2610 .0000 2.7130 .5970 9.5710 105,084 15,706 7,913 4,751 10,000,000 0 83,885
0 exceedLimit .1760 6.0460 6.2220 .0000 2.7800 .5760 9.5780 105,084 15,706 7,913 4,751 10,000,000 0 83,885
Average running time: 
id status fltTime simTime pruneTime planTime buildTime enumTime totTime totNodesInv totNodesFlt totNodesMV totNodesSim numOfTuples numPlans sizeOfAG
0 exceedLimit .2948 10.3636 10.6584 .0000 4.6593 .8675 16.1853 105,084 15,706 7,913 4,751 10,000,000 0 83,885
Data loading Time:1.7720
Index building Time:.3370
Average Eval Time per run:267.4608
Average Eval Time per query:267.4608
Average flting Time per run:5.0586
Average flting Time per query:5.0586
Average siming Time per run:170.7248
Average siming Time per query:170.7248
Average pruning Time per run:.0000
Average pruning Time per query:.0000
Average Plan Time per run:.0000
Average Plan Time per query:.0000
Average building Time per run:77.0890
Average building Time per query:77.0890
Average Enumeration Time per run:14.5884
Average Enumeration Time per query:14.5884
Average Nodes inv per query:105084.0000
Average Nodes flt per query:15706.0000
Average Nodes views per query:7913.0000
Average Nodes sim per query:4751.0000
Average number of solution tuples per query:10000000.0000
Max Used Memory:1693.0000 MB
*****************************************************
