*****************************************************
Dataset:D:\Documents\_prog\prog_cust\eclipse-workspace\graph_expr\input_files\Email_lb20.dag
V:265214,E:345203,lbs:20
Queryset:D:\Documents\_prog\prog_cust\eclipse-workspace\graph_expr\input_files\lb20_cyc_c_3Eviews_q12.qry
Algorithm:DagEval_IEfltsim
Average,running,time:,
Algo,id,status,preFiltTime,SGbuildTime,MIjoinTime,totTime,#DGNodes,#NodesSG,numSoln,sizeOfSG,#edgesSG
View_sim_rmvEmp,0,success,.00,.00,.00,.00,66267,7,0,10,3
View_sim,0,success,.00,.00,.00,.00,66267,25,0,50,25
FLTSIM,0,success,.15,.02,.00,.17,66267,10152,0,12943,2791
FLT,0,success,.18,.01,.00,.19,66267,10152,0,12943,2791
SIM,0,success,.03,.00,.00,.03,66267,0,0,0,0
