*****************************************************
Dataset:D:\Documents\_prog\prog_cust\eclipse-workspace\graph_expr\input_files\Email_lb20.dag
V:265214 E:345203 lbs:20
Queryset:D:\Documents\_prog\prog_cust\eclipse-workspace\graph_expr\input_files\lb20_cyc_m_q17.qry
Algorithm:DagEval_simgr
*****************************************************
View Build Times: 
id status filtTime matchTime totTime "nodesSumInvL nodesSG sizeOfSG
0 success .5480 .1650 .7130 65,849 2,847 41,729
*****************************************************
id status vInterTimes filtTime SGbuildTime joinTime totTime nodesSumInvL nodesAfterPreFilt nodesAfterVinter nodesSG numSoln sizeOfSG sizeUncovSG
0 success .0080 .2720 .0030 .0050 .2800 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0070 .2530 .0030 .0050 .2610 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0070 .2290 .0040 .0050 .2380 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0080 .2780 .0050 .0050 .2880 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0070 .2590 .0040 .0050 .2680 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0080 .2610 .0040 .0050 .2700 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0060 .2570 .0030 .0060 .2660 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0070 .2750 .0060 .0060 .2870 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0080 .3080 .0070 .0080 .3230 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0100 .2850 .0030 .0060 .2940 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0080 .2610 .0050 .0060 .2720 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0080 .3600 .0060 .0050 .3710 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0060 .3050 .0030 .0060 .3140 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0080 .2640 .0050 .0080 .2770 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0080 .2510 .0070 .0140 .2720 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0100 .2870 .0030 .0050 .2950 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0060 .2250 .0040 .0050 .2340 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0070 .2280 .0030 .0050 .2360 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0060 .2530 .0060 .0080 .2670 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0090 .2640 .0040 .0050 .2730 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0080 .2280 .0030 .0060 .2370 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0050 .2240 .0040 .0050 .2330 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0070 .2180 .0030 .0050 .2260 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0060 .2570 .0050 .0060 .2680 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0050 .2220 .0040 .0090 .2350 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0050 .2410 .0030 .0040 .2480 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0060 .2350 .0030 .0050 .2430 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0060 .2320 .0030 .0070 .2420 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0070 .3650 .0040 .0050 .3740 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0060 .2250 .0030 .0050 .2330 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0060 .2190 .0040 .0050 .2280 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0060 .2500 .0030 .0050 .2580 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0060 .2020 .0030 .0050 .2100 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0060 .2540 .0030 .0050 .2620 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0050 .2070 .0030 .0040 .2140 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0050 .2480 .0030 .0050 .2560 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0050 .2060 .0030 .0050 .2140 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0050 .3300 .0040 .0050 .3390 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0050 .2130 .0030 .0050 .2210 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0060 .2040 .0030 .0040 .2110 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0040 .2060 .0040 .0050 .2150 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0060 .2500 .0030 .0040 .2570 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0070 .2160 .0030 .0050 .2240 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0070 .2310 .0030 .0050 .2390 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0050 .2060 .0030 .0050 .2140 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0050 .2040 .0040 .0050 .2130 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0050 .2180 .0050 .0060 .2290 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0080 .2610 .0030 .0040 .2680 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0060 .2030 .0030 .0050 .2110 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0050 .2440 .0030 .0050 .2520 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0050 .2040 .0030 .0050 .2120 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0060 .2070 .0030 .0040 .2140 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0050 .2320 .0050 .0050 .2420 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0040 .2160 .0030 .0050 .2240 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0060 .2080 .0030 .0050 .2160 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0060 .2080 .0030 .0040 .2150 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0060 .3150 .0040 .0050 .3240 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0050 .2140 .0040 .0070 .2250 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0060 .2190 .0030 .0050 .2270 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0070 .2190 .0030 .0050 .2270 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0060 .2220 .0020 .0050 .2290 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0060 .2400 .0030 .0050 .2480 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0050 .3730 .0040 .0060 .3830 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0060 .2720 .0050 .0050 .2820 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0110 .2910 .0070 .0060 .3040 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0070 .2640 .0030 .0050 .2720 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0040 .2280 .0030 .0050 .2360 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0090 .4580 .0060 .0060 .4700 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0060 .2350 .0040 .0050 .2440 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0060 .2260 .0030 .0060 .2350 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0060 .2250 .0070 .0050 .2370 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0080 .2490 .0030 .0040 .2560 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0050 .2230 .0040 .0060 .2330 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0070 .2710 .0030 .0090 .2830 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0050 .2120 .0020 .0050 .2190 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0060 .2090 .0030 .0040 .2160 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0050 .2170 .0030 .0040 .2240 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0060 .2060 .0030 .0050 .2140 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0060 .2090 .0030 .0050 .2170 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0060 .2100 .0030 .0060 .2190 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0070 .2070 .0030 .0040 .2140 79,070 0 16,068 510 13,871 7,657 1,747
0 success .0050 .2050 .0030 .0050 .2130 79,070 0 16,068 510 13,871 7,657 1,747
Average running time: 
id status vInterTimes filtTime SGbuildTime joinTime totTime nodesSumInvL nodesAfterPreFilt nodesAfterVinter nodesSG numSoln sizeOfSG sizeUncovSG
0 success .0078 .2581 .0040 .0062 .2684 79,070 0 16,068 510 13,871 7,657 1,747
Data loading Time:1.2640
Index building Time:.3390
Average Eval Time per run:14.3884
Average Eval Time per query:14.3884
Average pruning Time per run:.0000
Average pruning Time per query:.0000
Average Matching Time per run:.2209
Average Matching Time per query:.2209
Average Enumeration Time per run:.3593
Average Enumeration Time per query:.3593
Average Nodes before per query:79070.0000
Average Nodes after per query:510.0000
Average number of solution tuples per query:13871.0000
Max Used Memory:338.0000 MB
*****************************************************
