*****************************************************
Dataset:D:\Documents\_prog\prog_cust\eclipse-workspace\graph_expr\input_files\Email_lb20.dag
V:265214 E:345203 lbs:20
Queryset:D:\Documents\_prog\prog_cust\eclipse-workspace\graph_expr\input_files\lb20_cyc_m_q17.qry
Algorithm:DagEval_IEfltsim
id status preTime planTime matchTime enumTime totTime numNodesBefore numNodesAfter numSoln numPlans sizeOfAG
0 success .1850 .0000 .0050 .0070 .1970 79,070 488 13,871 0 6,994
0 success .1900 .0000 .0050 .0060 .2010 79,070 488 13,871 0 6,994
0 success .4460 .0000 .0050 .0070 .4580 79,070 488 13,871 0 6,994
0 success .2550 .0000 .0050 .0070 .2670 79,070 488 13,871 0 6,994
0 success .2490 .0000 .0050 .0060 .2600 79,070 488 13,871 0 6,994
0 success .1830 .0000 .0050 .0050 .1930 79,070 488 13,871 0 6,994
0 success .1810 .0000 .0050 .0060 .1920 79,070 488 13,871 0 6,994
0 success .1840 .0000 .0050 .0050 .1940 79,070 488 13,871 0 6,994
0 success .1930 .0000 .0060 .0050 .2040 79,070 488 13,871 0 6,994
0 success .3080 .0000 .0070 .0090 .3240 79,070 488 13,871 0 6,994
0 success .2720 .0000 .0070 .0050 .2840 79,070 488 13,871 0 6,994
0 success .2310 .0000 .0060 .0050 .2420 79,070 488 13,871 0 6,994
0 success .1850 .0000 .0050 .0060 .1960 79,070 488 13,871 0 6,994
0 success .1920 .0000 .0060 .0050 .2030 79,070 488 13,871 0 6,994
0 success .1840 .0000 .0040 .0060 .1940 79,070 488 13,871 0 6,994
0 success .1850 .0000 .0050 .0050 .1950 79,070 488 13,871 0 6,994
0 success .1800 .0000 .0050 .0050 .1900 79,070 488 13,871 0 6,994
0 success .2300 .0000 .0050 .0070 .2420 79,070 488 13,871 0 6,994
0 success .2680 .0000 .0060 .0090 .2830 79,070 488 13,871 0 6,994
0 success .2760 .0000 .0080 .0060 .2900 79,070 488 13,871 0 6,994
0 success .2390 .0000 .0060 .0050 .2500 79,070 488 13,871 0 6,994
0 success .2610 .0000 .0070 .0060 .2740 79,070 488 13,871 0 6,994
0 success .2520 .0000 .0070 .0080 .2670 79,070 488 13,871 0 6,994
