*****************************************************
Dataset:D:\Documents\_prog\prog_cust\eclipse-workspace\graph_expr\input_files\Email_lb20.dag
V:265214 E:345203 lbs:20
Queryset:D:\Documents\_prog\prog_cust\eclipse-workspace\graph_expr\input_files\lb20_cyc_m_q17.qry
Algorithm:DagEval_simgr
*****************************************************
View Build Times: 
id status filtTime matchTime totTime "nodesSumInvL nodesSG sizeOfSG
0 success .5060 .0150 .5210 79,070 774 7,992
*****************************************************
id status vInterTimes filtTime SGbuildTime joinTime totTime nodesSumInvL nodesAfterPreFilt nodesAfterVinter nodesSG numSoln sizeOfSG sizeUncovSG
0 success .0150 .0190 .0140 .0260 .0590 79,070 0 774 485 13,871 6,960 1,650
0 success .0090 .0230 .0170 .0130 .0530 79,070 0 774 485 13,871 6,960 1,650
0 success .0090 .0230 .0170 .0090 .0490 79,070 0 774 485 13,871 6,960 1,650
0 success .0070 .0160 .0060 .0140 .0360 79,070 0 774 485 13,871 6,960 1,650
0 success .0070 .0100 .0090 .0110 .0300 79,070 0 774 485 13,871 6,960 1,650
0 success .0050 .0080 .0050 .0210 .0340 79,070 0 774 485 13,871 6,960 1,650
0 success .0080 .0100 .0070 .0090 .0260 79,070 0 774 485 13,871 6,960 1,650
0 success .0070 .0100 .0060 .0130 .0290 79,070 0 774 485 13,871 6,960 1,650
0 success .0070 .0080 .0070 .0100 .0250 79,070 0 774 485 13,871 6,960 1,650
0 success .0060 .0110 .0070 .0100 .0280 79,070 0 774 485 13,871 6,960 1,650
0 success .0050 .0100 .0080 .0120 .0300 79,070 0 774 485 13,871 6,960 1,650
0 success .0050 .0070 .0060 .0120 .0250 79,070 0 774 485 13,871 6,960 1,650
0 success .0040 .0070 .0040 .0080 .0190 79,070 0 774 485 13,871 6,960 1,650
0 success .0040 .0060 .0040 .0100 .0200 79,070 0 774 485 13,871 6,960 1,650
0 success .0050 .0060 .0040 .0090 .0190 79,070 0 774 485 13,871 6,960 1,650
0 success .0040 .0090 .0050 .0120 .0260 79,070 0 774 485 13,871 6,960 1,650
0 success .0060 .0070 .0080 .0090 .0240 79,070 0 774 485 13,871 6,960 1,650
0 success .0050 .0120 .0080 .0100 .0300 79,070 0 774 485 13,871 6,960 1,650
0 success .0040 .0080 .0110 .0100 .0290 79,070 0 774 485 13,871 6,960 1,650
0 success .0080 .0130 .0090 .0140 .0360 79,070 0 774 485 13,871 6,960 1,650
0 success .0060 .0110 .0070 .0100 .0280 79,070 0 774 485 13,871 6,960 1,650
0 success .0050 .0060 .0050 .0090 .0200 79,070 0 774 485 13,871 6,960 1,650
0 success .0030 .0070 .0040 .0100 .0210 79,070 0 774 485 13,871 6,960 1,650
0 success .0050 .0060 .0040 .0140 .0240 79,070 0 774 485 13,871 6,960 1,650
0 success .0030 .0060 .0040 .0150 .0250 79,070 0 774 485 13,871 6,960 1,650
0 success .0030 .0080 .0040 .0100 .0220 79,070 0 774 485 13,871 6,960 1,650
0 success .0030 .0060 .0070 .0090 .0220 79,070 0 774 485 13,871 6,960 1,650
