*****************************************************
Dataset:D:\Documents\_prog\prog_cust\eclipse-workspace\graph_expr\input_files\Email_lb20.dag
V:265214 E:345203 lbs:20
Queryset:D:\Documents\_prog\prog_cust\eclipse-workspace\graph_expr\input_files\lb20_cyc_c_q7.qry
Algorithm:DagEval_simgr
*****************************************************
View Build Times: 
id status preTime matchTime totTime numNodesBefore numNodesAfter sizeOfAG
0 success .3990 .0070 .4060 39,430 356 695
1 success .1710 .0050 .1760 39,444 927 1,911
2 success .1510 .0020 .1530 39,492 578 1,192
*****************************************************
id status preTime matchTime enumTime totTime numNodesBefore numNodesAfter numSoln sizeOfAG
0 success .1360 .0020 .0030 .1410 52,709 91 4 159
0 success .2130 .0000 .0010 .2140 52,709 91 4 159
0 success .1520 .0010 .0010 .1540 52,709 91 4 159
0 success .1540 .0010 .0000 .1550 52,709 91 4 159
0 success .2510 .0000 .0010 .2520 52,709 91 4 159
0 success .1800 .0000 .0010 .1810 52,709 91 4 159
0 success .1770 .0000 .0010 .1780 52,709 91 4 159
0 success .1580 .0000 .0010 .1590 52,709 91 4 159
0 success .2020 .0010 .0000 .2030 52,709 91 4 159
0 success .1660 .0010 .0000 .1670 52,709 91 4 159
Average running time: 
id status preTime matchTime enumTime totTime totNodesBefore totNodesAfter numOfTuples sizeOfAG
0 success .1789 .0006 .0009 .1804 52,709 91 4 159
Data loading Time:1.1190
Index building Time:.3510
Average Eval Time per run:.9832
Average Eval Time per query:.9832
Average pruning Time per run:.0000
Average pruning Time per query:.0000
Average Matching Time per run:.0038
Average Matching Time per query:.0038
Average Enumeration Time per run:.0065
Average Enumeration Time per query:.0065
Average Nodes before per query:52709.0000
Average Nodes after per query:91.0000
Average number of solution tuples per query:4.0000
Max Used Memory:1155.0000 MB
*****************************************************
