*****************************************************
Dataset:/home/xiaoying/work/experiments/GraHomMat/input/am_lb3.dag
V:403394 E:1267904 lbs:3
Queryset:/home/xiaoying/work/experiments/GraHomMat/input/inst_lb3_cyc_c.qry
Algorithm:GraEval_IE_Hyb
id status preTime planTime matchTime enumTime totTime numNodesBefore numNodesAfter numSoln numPlans sizeOfAG
0 success .99 .00 .35 .06 1.39 402,785 99,773 46,127 0 270,890
1 success .82 .00 .41 .14 1.37 536,208 205,731 197,170 0 550,031
2 success 1.18 .00 .10 .03 1.31 538,055 58,659 23,405 0 147,110
3 success 1.24 .00 .09 .04 1.37 537,446 42,345 20,963 0 122,638
4 success 1.19 .00 .06 .01 1.26 538,075 38,817 17,124 0 111,671
5 success 1.36 .00 .06 .02 1.44 536,837 36,840 12,233 0 130,206
6 success 1.36 .00 .01 .00 1.38 671,518 7,529 2,627 0 29,531
7 success 1.22 .00 .04 .01 1.28 672,756 32,111 16,145 0 87,239
8 success 1.87 .00 .11 .03 2.01 807,397 49,860 74,288 0 156,049
9 success 1.38 .00 .04 .01 1.43 805,550 16,936 7,759 0 51,408
10 success 1.23 .00 .03 .01 1.27 806,768 23,313 15,759 0 61,341
11 success 1.23 .00 .03 .01 1.27 805,570 27,220 5,356 0 67,307
12 success 1.61 .00 .10 .03 1.74 806,788 55,836 36,780 0 151,018
13 success 1.51 .00 .00 .00 1.51 942,078 278 70 0 1,283
Average running time: 
id status preTime planTime matchTime enumTime totTime totNodesBefore totNodesAfter numOfTuples numPlans sizeOfAG
0 success .99 .00 .35 .06 1.39 402,785 99,773 46,127 0 270,890
1 success .82 .00 .41 .14 1.37 536,208 205,731 197,170 0 550,031
2 success 1.18 .00 .10 .03 1.31 538,055 58,659 23,405 0 147,110
3 success 1.24 .00 .09 .04 1.37 537,446 42,345 20,963 0 122,638
4 success 1.19 .00 .06 .01 1.26 538,075 38,817 17,124 0 111,671
5 success 1.36 .00 .06 .02 1.44 536,837 36,840 12,233 0 130,206
6 success 1.36 .00 .01 .00 1.38 671,518 7,529 2,627 0 29,531
7 success 1.22 .00 .04 .01 1.28 672,756 32,111 16,145 0 87,239
8 success 1.87 .00 .11 .03 2.01 807,397 49,860 74,288 0 156,049
9 success 1.38 .00 .04 .01 1.43 805,550 16,936 7,759 0 51,408
10 success 1.23 .00 .03 .01 1.27 806,768 23,313 15,759 0 61,341
11 success 1.23 .00 .03 .01 1.27 805,570 27,220 5,356 0 67,307
12 success 1.61 .00 .10 .03 1.74 806,788 55,836 36,780 0 151,018
13 success 1.51 .00 .00 .00 1.51 942,078 278 70 0 1,283
Data loading Time:2.42
Index building Time:.74
Average Eval Time per run:20.03
Average Eval Time per query:1.43
Average pruning Time per run:.00
Average pruning Time per query:.00
Average Plan Time per run:.00
Average Plan Time per query:.00
Average Matching Time per run:1.42
Average Matching Time per query:.10
Average Enumeration Time per run:.41
Average Enumeration Time per query:.03
Average Nodes before per query:671987.93
Average Nodes after per query:49660.57
Average number of solution tuples per query:33986.14
Max Used Memory:519.00 MB
*****************************************************
