View_sim_rmvEmp,0,success,.00,.01,.01,.02,39736,908,18281,89535,88627
View_sim,0,success,.00,.02,.01,.03,39736,914,18281,91453,90539
FLTSIM,0,success,.18,1.22,.28,1.68,39736,9775,18281,1318000,1308225
FLT,0,success,.15,1.11,.34,1.60,39736,9775,18281,1318000,1308225
SIM,0,success,6.98,.06,.01,7.04,39736,906,18281,90003,89097
