View_sim_rmvEmp,0,success,.00,.02,.08,.09,53133,989,6318,35634,34645
View_sim,0,success,.00,.01,.12,.13,53133,1006,6318,36645,35639
FLTSIM,0,success,.24,2.23,.15,2.62,53133,10222,6318,1355588,1345366
FLT,0,success,.26,2.08,.08,2.42,53133,10222,6318,1355588,1345366
SIM,0,success,2.89,.01,.07,2.97,53133,835,6318,26837,26002
