*****************************************************
Dataset:D:\Documents\_prog\prog_cust\eclipse-workspace\graph_expr\input_files\Email_lb20.dag
V:265214 E:345203 lbs:20
Queryset:D:\Documents\_prog\prog_cust\eclipse-workspace\graph_expr\input_files\lb20_cyc_m_q9.qry
Algorithm:DagEval_simgr
*****************************************************
View Build Times: 
id status filtTime matchTime totTime "nodesSumInvL nodesSG sizeOfSG
0 success .6880 1.8510 2.5390 53,138 3,417 361,314
*****************************************************
id status vInterTimes filtTime SGbuildTime joinTime totTime nodesSumInvL nodesAfterPreFilt nodesAfterVinter nodesSG numSoln sizeOfSG sizeUncovSG
0 success .0330 .0170 .0030 .0500 .0700 53,138 0 3,417 799 52,845 48,040 497
0 success .0260 .0180 .0000 .0230 .0410 53,138 0 3,417 799 52,845 48,040 497
0 success .0210 .0200 .0010 .0200 .0410 53,138 0 3,417 799 52,845 48,040 497
0 success .0160 .0210 .0010 .0180 .0400 53,138 0 3,417 799 52,845 48,040 497
0 success .0130 .0200 .0000 .0180 .0380 53,138 0 3,417 799 52,845 48,040 497
0 success .0140 .0150 .0000 .0250 .0400 53,138 0 3,417 799 52,845 48,040 497
0 success .0120 .0140 .0010 .0180 .0330 53,138 0 3,417 799 52,845 48,040 497
0 success .0150 .0150 .0000 .0230 .0380 53,138 0 3,417 799 52,845 48,040 497
0 success .0140 .0140 .0000 .0540 .0680 53,138 0 3,417 799 52,845 48,040 497
0 success .0150 .0140 .0010 .0230 .0380 53,138 0 3,417 799 52,845 48,040 497
0 success .0140 .0140 .0010 .0150 .0300 53,138 0 3,417 799 52,845 48,040 497
0 success .0140 .0130 .0000 .0150 .0280 53,138 0 3,417 799 52,845 48,040 497
0 success .0140 .0140 .0000 .0160 .0300 53,138 0 3,417 799 52,845 48,040 497
0 success .0140 .0130 .0010 .0160 .0300 53,138 0 3,417 799 52,845 48,040 497
0 success .0230 .0230 .0000 .0190 .0420 53,138 0 3,417 799 52,845 48,040 497
0 success .0200 .0270 .0000 .0170 .0440 53,138 0 3,417 799 52,845 48,040 497
0 success .0130 .0190 .0000 .0100 .0290 53,138 0 3,417 799 52,845 48,040 497
0 success .0100 .0110 .0010 .0140 .0260 53,138 0 3,417 799 52,845 48,040 497
0 success .0110 .0120 .0000 .0100 .0220 53,138 0 3,417 799 52,845 48,040 497
0 success .0110 .0110 .0010 .0110 .0230 53,138 0 3,417 799 52,845 48,040 497
0 success .0110 .0120 .0000 .0100 .0220 53,138 0 3,417 799 52,845 48,040 497
0 success .0110 .0120 .0000 .0120 .0240 53,138 0 3,417 799 52,845 48,040 497
0 success .0100 .0120 .0000 .0110 .0230 53,138 0 3,417 799 52,845 48,040 497
0 success .0110 .0150 .0010 .0120 .0280 53,138 0 3,417 799 52,845 48,040 497
0 success .0120 .0120 .0000 .0120 .0240 53,138 0 3,417 799 52,845 48,040 497
0 success .0100 .0130 .0000 .0190 .0320 53,138 0 3,417 799 52,845 48,040 497
0 success .0100 .0160 .0000 .0150 .0310 53,138 0 3,417 799 52,845 48,040 497
0 success .0150 .0200 .0000 .0140 .0340 53,138 0 3,417 799 52,845 48,040 497
0 success .0120 .0130 .0000 .0120 .0250 53,138 0 3,417 799 52,845 48,040 497
0 success .0150 .0180 .0000 .0110 .0290 53,138 0 3,417 799 52,845 48,040 497
0 success .0100 .0130 .0010 .0110 .0250 53,138 0 3,417 799 52,845 48,040 497
0 success .0100 .0130 .0000 .0160 .0290 53,138 0 3,417 799 52,845 48,040 497
0 success .0110 .0140 .0010 .0220 .0370 53,138 0 3,417 799 52,845 48,040 497
0 success .0170 .0140 .0000 .0260 .0400 53,138 0 3,417 799 52,845 48,040 497
0 success .0190 .0190 .0000 .0170 .0360 53,138 0 3,417 799 52,845 48,040 497
0 success .0180 .0170 .0000 .0180 .0350 53,138 0 3,417 799 52,845 48,040 497
0 success .0190 .0160 .0000 .0260 .0420 53,138 0 3,417 799 52,845 48,040 497
0 success .0150 .0160 .0010 .0200 .0370 53,138 0 3,417 799 52,845 48,040 497
0 success .0140 .0150 .0000 .0200 .0350 53,138 0 3,417 799 52,845 48,040 497
0 success .0140 .0160 .0000 .0190 .0350 53,138 0 3,417 799 52,845 48,040 497
0 success .0180 .0200 .0010 .0230 .0440 53,138 0 3,417 799 52,845 48,040 497
0 success .0140 .0210 .0000 .0180 .0390 53,138 0 3,417 799 52,845 48,040 497
0 success .0110 .0150 .0000 .0150 .0300 53,138 0 3,417 799 52,845 48,040 497
0 success .0160 .0170 .0000 .0170 .0340 53,138 0 3,417 799 52,845 48,040 497
0 success .0160 .0170 .0000 .0270 .0440 53,138 0 3,417 799 52,845 48,040 497
0 success .0160 .0170 .0010 .0200 .0380 53,138 0 3,417 799 52,845 48,040 497
0 success .0130 .0160 .0010 .0190 .0360 53,138 0 3,417 799 52,845 48,040 497
0 success .0130 .0170 .0000 .0160 .0330 53,138 0 3,417 799 52,845 48,040 497
0 success .0120 .0170 .0000 .0150 .0320 53,138 0 3,417 799 52,845 48,040 497
0 success .0120 .0160 .0000 .0190 .0350 53,138 0 3,417 799 52,845 48,040 497
Average running time: 
id status vInterTimes filtTime SGbuildTime joinTime totTime nodesSumInvL nodesAfterPreFilt nodesAfterVinter nodesSG numSoln sizeOfSG sizeUncovSG
0 success .0146 .0159 .0004 .0185 .0348 53,138 0 3,417 799 52,845 48,040 497
Data loading Time:1.5370
Index building Time:.5200
Average Eval Time per run:.9112
Average Eval Time per query:.9112
Average pruning Time per run:.0000
Average pruning Time per query:.0000
Average Matching Time per run:.0114
Average Matching Time per query:.0114
Average Enumeration Time per run:.4958
Average Enumeration Time per query:.4958
Average Nodes before per query:53138.0000
Average Nodes after per query:799.0000
Average number of solution tuples per query:52845.0000
Max Used Memory:341.0000 MB
*****************************************************
