*****************************************************
Dataset:D:\Documents\_prog\prog_cust\eclipse-workspace\graph_expr\input_files\Email_lb20.dag
V:265214 E:345203 lbs:20
Queryset:D:\Documents\_prog\prog_cust\eclipse-workspace\graph_expr\input_files\lb20_cyc_m_q9.qry
Algorithm:DagEval_simgr
*****************************************************
View Build Times: 
id status filtTime matchTime totTime "nodesSumInvL nodesSG sizeOfSG
0 success .6960 1.5260 2.2220 53,138 3,417 361,314
*****************************************************
id status vInterTimes filtTime SGbuildTime joinTime totTime nodesSumInvL nodesAfterPreFilt nodesAfterVinter nodesSG numSoln sizeOfSG sizeUncovSG
0 success .0380 .0170 .0030 .0460 .0660 53,138 0 3,417 799 52,845 48,040 497
0 success .0390 .0290 .0010 .0360 .0660 53,138 0 3,417 799 52,845 48,040 497
0 success .0300 .0210 .0000 .0360 .0570 53,138 0 3,417 799 52,845 48,040 497
0 success .0230 .0210 .0000 .0230 .0440 53,138 0 3,417 799 52,845 48,040 497
0 success .0160 .0180 .0000 .0230 .0410 53,138 0 3,417 799 52,845 48,040 497
0 success .0180 .0190 .0000 .0230 .0420 53,138 0 3,417 799 52,845 48,040 497
0 success .0150 .0170 .0010 .0250 .0430 53,138 0 3,417 799 52,845 48,040 497
0 success .0170 .0200 .0000 .0250 .0450 53,138 0 3,417 799 52,845 48,040 497
0 success .0150 .0140 .0000 .0160 .0300 53,138 0 3,417 799 52,845 48,040 497
0 success .0140 .0190 .0000 .0160 .0350 53,138 0 3,417 799 52,845 48,040 497
0 success .0150 .0140 .0000 .0150 .0290 53,138 0 3,417 799 52,845 48,040 497
0 success .0180 .0140 .0000 .0160 .0300 53,138 0 3,417 799 52,845 48,040 497
0 success .0160 .0150 .0010 .0230 .0390 53,138 0 3,417 799 52,845 48,040 497
0 success .0150 .0150 .0010 .0140 .0300 53,138 0 3,417 799 52,845 48,040 497
0 success .0150 .0140 .0000 .0150 .0290 53,138 0 3,417 799 52,845 48,040 497
0 success .0100 .0220 .0000 .0100 .0320 53,138 0 3,417 799 52,845 48,040 497
0 success .0110 .0130 .0000 .0110 .0240 53,138 0 3,417 799 52,845 48,040 497
0 success .0110 .0120 .0000 .0100 .0220 53,138 0 3,417 799 52,845 48,040 497
0 success .0110 .0120 .0000 .0110 .0230 53,138 0 3,417 799 52,845 48,040 497
0 success .0140 .0120 .0000 .0110 .0230 53,138 0 3,417 799 52,845 48,040 497
0 success .0110 .0130 .0000 .0130 .0260 53,138 0 3,417 799 52,845 48,040 497
0 success .0130 .0210 .0010 .0130 .0350 53,138 0 3,417 799 52,845 48,040 497
0 success .0120 .0130 .0000 .0120 .0250 53,138 0 3,417 799 52,845 48,040 497
0 success .0140 .0140 .0010 .0130 .0280 53,138 0 3,417 799 52,845 48,040 497
0 success .0100 .0130 .0000 .0110 .0240 53,138 0 3,417 799 52,845 48,040 497
0 success .0110 .0140 .0000 .0110 .0250 53,138 0 3,417 799 52,845 48,040 497
0 success .0150 .0180 .0010 .0120 .0310 53,138 0 3,417 799 52,845 48,040 497
0 success .0120 .0190 .0000 .0150 .0340 53,138 0 3,417 799 52,845 48,040 497
0 success .0120 .0170 .0010 .0110 .0290 53,138 0 3,417 799 52,845 48,040 497
0 success .0140 .0210 .0000 .0110 .0320 53,138 0 3,417 799 52,845 48,040 497
0 success .0110 .0150 .0000 .0130 .0280 53,138 0 3,417 799 52,845 48,040 497
0 success .0120 .0130 .0000 .0110 .0240 53,138 0 3,417 799 52,845 48,040 497
0 success .0180 .0170 .0010 .0170 .0350 53,138 0 3,417 799 52,845 48,040 497
0 success .0120 .0130 .0010 .0140 .0280 53,138 0 3,417 799 52,845 48,040 497
0 success .0120 .0190 .0000 .0150 .0340 53,138 0 3,417 799 52,845 48,040 497
0 success .0150 .0190 .0010 .0150 .0350 53,138 0 3,417 799 52,845 48,040 497
0 success .0130 .0130 .0000 .0190 .0320 53,138 0 3,417 799 52,845 48,040 497
0 success .0130 .0130 .0000 .0150 .0280 53,138 0 3,417 799 52,845 48,040 497
0 success .0130 .0160 .0010 .0210 .0380 53,138 0 3,417 799 52,845 48,040 497
