*****************************************************
Dataset:D:\Documents\_prog\prog_cust\eclipse-workspace\graph_expr\input_files\Email_lb20.dag
V:265214 E:345203 lbs:20
Queryset:D:\Documents\_prog\prog_cust\eclipse-workspace\graph_expr\input_files\lb20_cyc_m_q9.qry
Algorithm:DagEval_simgr
*****************************************************
View Build Times: 
id status filtTime matchTime totTime "nodesSumInvL nodesSG sizeOfSG
0 success .7870 .5060 1.2930 53,138 14,242 93,548
*****************************************************
id status vInterTimes filtTime SGbuildTime joinTime totTime nodesSumInvL nodesAfterPreFilt nodesAfterVinter nodesSG numSoln sizeOfSG sizeUncovSG
0 success .0470 .0380 .0020 .0410 .0810 53,138 0 14,242 799 52,845 48,040 497
0 success .0380 .0350 .0010 .0290 .0650 53,138 0 14,242 799 52,845 48,040 497
0 success .0290 .0300 .0010 .0220 .0530 53,138 0 14,242 799 52,845 48,040 497
0 success .0260 .0430 .0000 .0240 .0670 53,138 0 14,242 799 52,845 48,040 497
0 success .0260 .0250 .0010 .0310 .0570 53,138 0 14,242 799 52,845 48,040 497
0 success .0260 .0320 .0010 .0300 .0630 53,138 0 14,242 799 52,845 48,040 497
0 success .0250 .0260 .0010 .0290 .0560 53,138 0 14,242 799 52,845 48,040 497
0 success .0220 .0210 .0010 .0250 .0470 53,138 0 14,242 799 52,845 48,040 497
0 success .0200 .0220 .0000 .0280 .0500 53,138 0 14,242 799 52,845 48,040 497
0 success .0170 .0190 .0000 .0160 .0350 53,138 0 14,242 799 52,845 48,040 497
0 success .0170 .0190 .0000 .0160 .0350 53,138 0 14,242 799 52,845 48,040 497
0 success .0180 .0180 .0000 .0150 .0330 53,138 0 14,242 799 52,845 48,040 497
0 success .0150 .0170 .0000 .0150 .0320 53,138 0 14,242 799 52,845 48,040 497
0 success .0160 .0170 .0000 .0140 .0310 53,138 0 14,242 799 52,845 48,040 497
0 success .0170 .0180 .0010 .0170 .0360 53,138 0 14,242 799 52,845 48,040 497
0 success .0250 .0220 .0010 .0190 .0420 53,138 0 14,242 799 52,845 48,040 497
0 success .0170 .0180 .0000 .0120 .0300 53,138 0 14,242 799 52,845 48,040 497
0 success .0160 .0260 .0010 .0140 .0410 53,138 0 14,242 799 52,845 48,040 497
0 success .0190 .0150 .0000 .0190 .0340 53,138 0 14,242 799 52,845 48,040 497
0 success .0220 .0240 .0010 .0180 .0430 53,138 0 14,242 799 52,845 48,040 497
0 success .0210 .0230 .0010 .0170 .0410 53,138 0 14,242 799 52,845 48,040 497
0 success .0180 .0180 .0010 .0130 .0320 53,138 0 14,242 799 52,845 48,040 497
0 success .0190 .0230 .0000 .0120 .0350 53,138 0 14,242 799 52,845 48,040 497
0 success .0160 .0160 .0010 .0140 .0310 53,138 0 14,242 799 52,845 48,040 497
0 success .0140 .0160 .0000 .0110 .0270 53,138 0 14,242 799 52,845 48,040 497
0 success .0120 .0150 .0000 .0110 .0260 53,138 0 14,242 799 52,845 48,040 497
0 success .0130 .0160 .0000 .0120 .0280 53,138 0 14,242 799 52,845 48,040 497
0 success .0150 .0190 .0000 .0170 .0360 53,138 0 14,242 799 52,845 48,040 497
0 success .0170 .0190 .0000 .0230 .0420 53,138 0 14,242 799 52,845 48,040 497
0 success .0180 .0190 .0010 .0170 .0370 53,138 0 14,242 799 52,845 48,040 497
0 success .0210 .0190 .0000 .0220 .0410 53,138 0 14,242 799 52,845 48,040 497
0 success .0190 .0220 .0000 .0170 .0390 53,138 0 14,242 799 52,845 48,040 497
0 success .0150 .0260 .0010 .0150 .0420 53,138 0 14,242 799 52,845 48,040 497
0 success .0140 .0170 .0010 .0160 .0340 53,138 0 14,242 799 52,845 48,040 497
0 success .0150 .0170 .0000 .0160 .0330 53,138 0 14,242 799 52,845 48,040 497
0 success .0140 .0160 .0010 .0150 .0320 53,138 0 14,242 799 52,845 48,040 497
0 success .0140 .0160 .0010 .0150 .0320 53,138 0 14,242 799 52,845 48,040 497
