*****************************************************
Dataset:D:\Documents\_prog\prog_cust\eclipse-workspace\graph_expr\input_files\Email_lb20.dag
V:265214 E:345203 lbs:20
Queryset:D:\Documents\_prog\prog_cust\eclipse-workspace\graph_expr\input_files\lb20_cyc_m_q9.qry
Algorithm:DagEval_simgr
*****************************************************
View Build Times: 
id status filtTime matchTime totTime "nodesSumInvL nodesSG sizeOfSG
0 success .6470 1.5190 2.1660 53,138 3,417 361,314
*****************************************************
id status vInterTimes filtTime SGbuildTime joinTime totTime nodesSumInvL nodesAfterPreFilt nodesAfterVinter nodesSG numSoln sizeOfSG sizeUncovSG
0 success .0370 .0180 .0030 .0390 .0600 53,138 0 3,417 799 52,845 48,040 497
0 success .0260 .0180 .0010 .0290 .0480 53,138 0 3,417 799 52,845 48,040 497
0 success .0220 .0170 .0000 .0250 .0420 53,138 0 3,417 799 52,845 48,040 497
0 success .0190 .0130 .0010 .0200 .0340 53,138 0 3,417 799 52,845 48,040 497
0 success .0190 .0160 .0000 .0170 .0330 53,138 0 3,417 799 52,845 48,040 497
0 success .0110 .0120 .0010 .0300 .0430 53,138 0 3,417 799 52,845 48,040 497
0 success .0130 .0120 .0010 .0190 .0320 53,138 0 3,417 799 52,845 48,040 497
0 success .0130 .0120 .0010 .0190 .0320 53,138 0 3,417 799 52,845 48,040 497
0 success .0160 .0140 .0000 .0280 .0420 53,138 0 3,417 799 52,845 48,040 497
0 success .0150 .0150 .0000 .0190 .0340 53,138 0 3,417 799 52,845 48,040 497
0 success .0110 .0130 .0000 .0260 .0390 53,138 0 3,417 799 52,845 48,040 497
0 success .0110 .0130 .0000 .0190 .0320 53,138 0 3,417 799 52,845 48,040 497
0 success .0140 .0130 .0000 .0190 .0320 53,138 0 3,417 799 52,845 48,040 497
0 success .0110 .0130 .0000 .0210 .0340 53,138 0 3,417 799 52,845 48,040 497
0 success .0170 .0130 .0000 .0530 .0660 53,138 0 3,417 799 52,845 48,040 497
0 success .0130 .0130 .0000 .0110 .0240 53,138 0 3,417 799 52,845 48,040 497
0 success .0110 .0190 .0000 .0120 .0310 53,138 0 3,417 799 52,845 48,040 497
0 success .0130 .0120 .0000 .0140 .0260 53,138 0 3,417 799 52,845 48,040 497
0 success .0110 .0110 .0010 .0110 .0230 53,138 0 3,417 799 52,845 48,040 497
0 success .0130 .0110 .0010 .0120 .0240 53,138 0 3,417 799 52,845 48,040 497
0 success .0110 .0110 .0010 .0150 .0270 53,138 0 3,417 799 52,845 48,040 497
0 success .0190 .0130 .0000 .0160 .0290 53,138 0 3,417 799 52,845 48,040 497
0 success .0130 .0120 .0000 .0150 .0270 53,138 0 3,417 799 52,845 48,040 497
0 success .0200 .0180 .0000 .0170 .0350 53,138 0 3,417 799 52,845 48,040 497
0 success .0170 .0160 .0010 .0150 .0320 53,138 0 3,417 799 52,845 48,040 497
0 success .0190 .0190 .0010 .0270 .0470 53,138 0 3,417 799 52,845 48,040 497
0 success .0210 .0180 .0010 .0300 .0490 53,138 0 3,417 799 52,845 48,040 497
0 success .0200 .0170 .0000 .0290 .0460 53,138 0 3,417 799 52,845 48,040 497
0 success .0350 .0190 .0010 .0160 .0360 53,138 0 3,417 799 52,845 48,040 497
0 success .0120 .0120 .0000 .0120 .0240 53,138 0 3,417 799 52,845 48,040 497
0 success .0130 .0130 .0000 .0180 .0310 53,138 0 3,417 799 52,845 48,040 497
0 success .0180 .0150 .0000 .0170 .0320 53,138 0 3,417 799 52,845 48,040 497
0 success .0150 .0140 .0000 .0130 .0270 53,138 0 3,417 799 52,845 48,040 497
0 success .0100 .0110 .0010 .0110 .0230 53,138 0 3,417 799 52,845 48,040 497
0 success .0100 .0120 .0010 .0130 .0260 53,138 0 3,417 799 52,845 48,040 497
0 success .0100 .0110 .0000 .0100 .0210 53,138 0 3,417 799 52,845 48,040 497
0 success .0080 .0100 .0010 .0110 .0220 53,138 0 3,417 799 52,845 48,040 497
0 success .0100 .0140 .0000 .0100 .0240 53,138 0 3,417 799 52,845 48,040 497
0 success .0100 .0110 .0000 .0170 .0280 53,138 0 3,417 799 52,845 48,040 497
0 success .0130 .0120 .0010 .0120 .0250 53,138 0 3,417 799 52,845 48,040 497
0 success .0120 .0160 .0000 .0110 .0270 53,138 0 3,417 799 52,845 48,040 497
